client_id,created_at,recycled_at,ticket_id,anomalía,cantidad,recycled_qt,non_recycled_qt,Brand,recycled_platform,points_used
96111344-36bd-4e5f-93ce-6857ea480988,11/10/2020,12/10/2020,168141,false,26,15,11,Savory Delights,Mobile,129
08481ddf-c5e6-46da-904e-be14891e4854,02/10/2021,12/10/2021,824554,false,1,0,1,Gourmet Goodies,Mobile,243
870a40bd-86f6-4632-b2dc-1d1b44a12f0b,04/01/2020,11/01/2020,554021,true,40,21,19,Savory Delights,Mobile,263
d7bbe3a3-7c63-4352-ab12-ca06c7fa3cc8,27/08/2021,29/08/2021,825303,false,23,6,17,Crunchies,Mobile,136
f38bdbd4-75f7-4662-b617-569f2860e998,19/05/2021,21/05/2021,143921,false,99,84,15,Munchies,Web,7
85b191ef-40e5-4e65-8438-a0f3f6a09196,09/11/2021,12/11/2021,850336,false,43,35,8,Taste Temptations,Mobile,205
2409ef4f-0216-4bc0-bf97-ab8ffc53d8e7,11/02/2020,15/02/2020,304452,true,17,3,14,Crunchies,Web,85
3d517f3a-eaa2-42c1-b768-445187366518,27/04/2021,02/05/2021,708494,true,85,6,79,Crunchies,Web,136
62bac00f-23d7-41f6-9ecb-fcf18086de38,27/01/2020,28/01/2020,26807,true,75,58,17,Gourmet Goodies,Web,46
731e3ccc-b483-48ec-afd6-5b02c382ad7c,16/11/2021,23/11/2021,669714,true,24,17,7,Yummy Treats,Mobile,234
878e7a1a-baa7-4c87-a361-b9bf49eaab84,13/12/2020,22/12/2020,284593,false,60,58,2,Savory Delights,Web,192
810ee813-86db-4a60-9f7c-b5c38a1d2f9e,16/08/2020,18/08/2020,925647,false,78,31,47,Munchies,Web,110
9da95fd5-1310-4f6a-925f-82133c73e93b,02/03/2021,12/03/2021,515081,false,65,21,44,Savory Delights,Web,121
2b39fe47-c27b-41bc-b02a-1c3f920fc998,16/08/2021,18/08/2021,569876,true,17,2,15,Crunchies,Web,80
46e119f9-4346-4d42-bbb3-65b8bf6bff4f,01/12/2021,02/12/2021,416212,false,5,5,0,Savory Delights,Web,96
c24a180a-cd92-425a-bb18-82910e692b33,29/05/2021,02/06/2021,159549,true,29,29,0,Scrumptious Cuisine,Web,27
63c81012-45b2-4c08-8221-d752c45d6fa4,25/02/2020,02/03/2020,661730,false,77,48,29,Scrumptious Cuisine,Web,242
bbbc2450-b4dd-4e2c-b8dd-770d310692d3,16/12/2020,18/12/2020,799354,true,18,8,10,Gourmet Goodies,Mobile,291
16711baf-dabe-4512-8ff1-155c8268565d,03/12/2021,10/12/2021,241915,true,39,17,22,Gourmet Goodies,Mobile,152
43594e55-2b7a-4e57-9d8f-57036f94c9ee,05/01/2020,11/01/2020,582117,true,5,5,0,Yummy Treats,Mobile,120
d5cad5f8-7e4c-40cf-8bb1-cb4a2d09b2d8,24/02/2020,24/02/2020,892014,true,63,61,2,Gourmet Goodies,Mobile,83
dca1f0c5-605e-4a2d-a867-5e22312390b2,27/05/2020,02/06/2020,125108,false,100,40,60,Scrumptious Cuisine,Web,6
fbff4149-bdf6-4bac-91e3-b40890cdd2f6,15/06/2021,17/06/2021,402588,false,38,23,15,Savory Delights,Web,74
546963d7-36b6-4698-a33c-121cee6b3141,22/09/2021,29/09/2021,230716,false,24,1,23,Munchies,Mobile,36
1679fc7c-d3e9-48f4-b154-cf8505e9016a,20/03/2021,20/03/2021,884813,false,51,2,49,Crunchies,Mobile,25
546963d7-36b6-4698-a33c-121cee6b3141,16/03/2020,24/03/2020,773456,true,14,13,1,Scrumptious Cuisine,Web,274
5e30ac7e-a500-4bac-8b6f-9b5e7a0b4824,23/06/2021,29/06/2021,797384,false,62,46,16,Crunchies,Web,196
fbff4149-bdf6-4bac-91e3-b40890cdd2f6,01/06/2020,01/06/2020,295324,true,58,2,56,Scrumptious Cuisine,Web,93
1d0b5c4b-1559-487d-bc4a-ee807a082231,20/06/2021,21/06/2021,304245,true,98,81,17,Crunchies,Web,293
fd961bd0-28c0-48ef-9d16-97b8d8380ccc,02/07/2021,12/07/2021,947183,true,58,44,14,Gourmet Goodies,Web,225
74cc9c36-79d7-470a-92e9-44db81788e40,19/12/2020,22/12/2020,486200,false,86,3,83,Yummy Treats,Web,234
0898a9e0-1b2a-4721-9087-059b8d645278,29/03/2021,07/04/2021,961620,false,88,32,56,Crunchies,Mobile,23
4a6a2ada-a46e-4011-88fc-d6e43949049f,08/02/2020,15/02/2020,720011,false,22,12,10,Gourmet Goodies,Web,106
64baff5b-1bd4-4e56-a2b6-e7029ca47653,28/03/2020,04/04/2020,676107,true,54,53,1,Crunchies,Mobile,237
3c8af867-04bb-43e4-9ab4-843d32fba1f1,27/08/2021,30/08/2021,77810,false,88,76,12,Crunchies,Web,47
9e05f6f1-ffb8-412b-af78-152be0984795,10/07/2021,15/07/2021,145009,false,92,65,27,Savory Delights,Web,80
b90ffaf6-17d5-4d31-baba-7f2e83c0797f,04/08/2021,10/08/2021,674650,true,33,16,17,Gourmet Goodies,Mobile,82
7e96f6fa-ebe2-42ad-a059-5fb3d2867977,06/11/2021,15/11/2021,930301,false,65,52,13,Gourmet Goodies,Web,63
a3189b0c-fca5-46ee-b7c3-e623e9fcf0c8,01/12/2020,10/12/2020,440308,true,81,46,35,Savory Delights,Web,251
f6c4aec4-e718-41db-b510-9ea2738bb87f,31/12/2020,06/01/2021,101149,true,45,37,8,Munchies,Mobile,245
0d931534-2a59-4ca4-89dd-74f60946b47b,05/09/2021,10/09/2021,562954,false,82,50,32,Savory Delights,Mobile,178
0de6cf69-ef26-43ef-9e15-01f2a4d72b34,09/12/2020,17/12/2020,566923,true,22,7,15,Gourmet Goodies,Web,261
ccf17ff2-8cb6-4111-96fe-60c0fbae76a3,08/11/2020,14/11/2020,532578,false,1,1,0,Gourmet Goodies,Web,37
8bb53e45-aefc-46c0-bf0e-3627fb4dcdd6,30/12/2021,30/12/2021,185104,false,76,73,3,Crunchies,Web,215
c76d7051-6fa3-4b04-904e-272de8117b99,20/10/2021,27/10/2021,566207,false,77,58,19,Yummy Treats,Mobile,49
42cd8d12-6d46-4e04-bd1a-14a51aba400e,27/12/2020,06/01/2021,76280,true,94,49,45,Crunchies,Web,100
a9d9d5ba-834b-4033-8efe-0e9dcd16f08e,23/07/2020,26/07/2020,845387,true,48,35,13,Gourmet Goodies,Mobile,293
74cc9c36-79d7-470a-92e9-44db81788e40,15/11/2021,24/11/2021,187836,true,94,74,20,Gourmet Goodies,Web,183
f9aae94e-887e-4181-9638-ac568a3df87e,31/03/2021,09/04/2021,888218,false,82,60,22,Savory Delights,Web,102
18099676-55e7-4f75-9005-2558e18b7fb9,26/02/2021,02/03/2021,321092,true,23,23,0,Savory Delights,Web,166
7c9fea94-60ad-4336-bc5c-52271eb10cae,11/02/2021,16/02/2021,471681,true,1,1,0,Scrumptious Cuisine,Web,102
cdfc5c39-2362-4b17-ac58-426a777ee137,22/03/2020,31/03/2020,920192,false,53,34,19,Savory Delights,Web,144
1e9ca334-f455-4b44-b798-cbf25d8f992d,25/08/2020,29/08/2020,130423,true,78,31,47,Crunchies,Mobile,3
a7a54c2d-12fe-42c2-8615-f9287f3eabc0,05/07/2020,06/07/2020,683012,false,44,15,29,Yummy Treats,Mobile,54
f4bdf7d5-6812-4b7c-9425-f081d8f3d6c7,28/04/2021,07/05/2021,793764,true,4,0,4,Taste Temptations,Mobile,68
67efc5cf-417f-4fd4-838e-59802cceeb15,28/08/2021,01/09/2021,18331,true,31,11,20,Scrumptious Cuisine,Web,67
810ee813-86db-4a60-9f7c-b5c38a1d2f9e,14/10/2021,15/10/2021,670876,false,58,43,15,Yummy Treats,Web,292
a140c30c-22ad-4c5c-99a7-a7460e6e6f8d,06/02/2020,08/02/2020,820077,true,82,20,62,Crunchies,Mobile,199
0de6cf69-ef26-43ef-9e15-01f2a4d72b34,10/09/2020,11/09/2020,356398,true,64,59,5,Savory Delights,Mobile,262
0c8622a5-dc12-4f07-b5a6-fc4bea77ed1a,28/09/2020,02/10/2020,604634,true,80,25,55,Savory Delights,Mobile,28
de7d408a-7a8d-40e6-a599-d8d012d401bf,17/04/2020,19/04/2020,981280,false,49,46,3,Munchies,Mobile,296
528da9bf-8150-4e9e-9d1f-187e5b80d1c2,20/01/2021,20/01/2021,647013,false,47,11,36,Scrumptious Cuisine,Mobile,183
bd844fcd-47f2-416a-af97-4ade7d528c6e,02/08/2020,08/08/2020,248355,false,96,78,18,Savory Delights,Mobile,12
71ced41b-7278-4145-ba20-518f6858aea1,01/10/2020,01/10/2020,776139,false,99,28,71,Yummy Treats,Web,115
e2869fb0-419d-48da-af11-c2c4ec12ec80,16/09/2021,16/09/2021,436147,false,39,15,24,Crunchies,Web,261
4a6a2ada-a46e-4011-88fc-d6e43949049f,06/12/2020,06/12/2020,883994,true,27,13,14,Crunchies,Web,107
029cfcf1-9815-4490-a55c-0d5cc229a5c7,04/05/2020,10/05/2020,425743,true,19,1,18,Gourmet Goodies,Web,113
4a6a2ada-a46e-4011-88fc-d6e43949049f,29/10/2020,07/11/2020,554609,false,86,25,61,Taste Temptations,Mobile,138
96111344-36bd-4e5f-93ce-6857ea480988,20/11/2020,27/11/2020,706819,true,10,6,4,Gourmet Goodies,Mobile,110
ae572503-7f93-40ec-84dd-62c7956221e3,08/02/2020,12/02/2020,129632,true,2,0,2,Gourmet Goodies,Web,48
9423d2dc-612b-4bd9-a6d6-4274b6c57a49,18/03/2021,20/03/2021,267386,false,86,85,1,Crunchies,Web,123
17399221-3d8c-4683-bb12-6ff54900b37c,24/01/2020,28/01/2020,713110,true,74,32,42,Savory Delights,Mobile,70
ae572503-7f93-40ec-84dd-62c7956221e3,13/12/2021,15/12/2021,787930,true,25,2,23,Munchies,Mobile,55
e2869fb0-419d-48da-af11-c2c4ec12ec80,17/07/2020,18/07/2020,771213,true,72,50,22,Munchies,Web,34
bbc08184-5148-4f98-a786-457ba44ac51a,26/12/2021,29/12/2021,707647,true,8,1,7,Savory Delights,Web,160
aa3723d9-c481-4d68-9967-ebb92b896d7f,01/05/2021,10/05/2021,804527,false,34,16,18,Savory Delights,Web,288
c76d7051-6fa3-4b04-904e-272de8117b99,10/11/2020,16/11/2020,876918,true,81,78,3,Savory Delights,Web,238
5e34692b-2955-456d-9a9d-be88ee7b2689,01/01/2020,11/01/2020,899582,false,35,20,15,Taste Temptations,Mobile,255
0581ff85-46c7-4407-a5a6-d43f1564fc47,10/05/2020,11/05/2020,870246,false,73,26,47,Crunchies,Mobile,57
ee906ade-ceeb-4e43-849c-a8cb7f2fe160,09/03/2021,09/03/2021,90017,true,66,45,21,Gourmet Goodies,Mobile,259
571081cd-bf2e-4737-954b-6da1240b38df,28/06/2021,06/07/2021,938840,true,59,29,30,Scrumptious Cuisine,Mobile,154
697cf225-d274-4aba-8e49-7ebe45450e38,13/07/2020,14/07/2020,434774,false,37,1,36,Yummy Treats,Web,141
546963d7-36b6-4698-a33c-121cee6b3141,08/02/2021,08/02/2021,406090,false,71,5,66,Scrumptious Cuisine,Web,132
5d6d9357-2049-4efd-92de-f866108e20f5,25/07/2020,29/07/2020,336402,true,31,11,20,Taste Temptations,Mobile,146
9006bf4e-0c89-4129-ab11-7309a9c6d07c,05/05/2020,09/05/2020,10580,false,21,20,1,Yummy Treats,Mobile,241
ec38380c-3a46-4cd2-a5e0-ea93344ee2f1,30/01/2020,09/02/2020,977891,false,35,25,10,Munchies,Mobile,291
697cf225-d274-4aba-8e49-7ebe45450e38,24/04/2021,26/04/2021,378402,true,90,46,44,Crunchies,Mobile,78
42cd8d12-6d46-4e04-bd1a-14a51aba400e,19/05/2021,23/05/2021,473429,false,69,38,31,Taste Temptations,Web,212
546963d7-36b6-4698-a33c-121cee6b3141,15/07/2020,18/07/2020,891300,true,24,7,17,Munchies,Mobile,186
dafd03df-d22c-4d72-a17e-9c2e54d38be1,17/07/2021,21/07/2021,463912,false,46,38,8,Gourmet Goodies,Web,241
bc09d5f0-8ca6-4d78-aa45-d832ea2307f2,12/05/2020,14/05/2020,986258,true,90,55,35,Savory Delights,Web,34
bd391499-d0f0-46b2-af6d-926e71612ae1,11/03/2020,17/03/2020,558464,false,79,21,58,Gourmet Goodies,Web,178
a85b4ccc-dc58-49f6-8231-9b85011b2475,20/12/2021,29/12/2021,541837,false,76,54,22,Crunchies,Mobile,270
9da95fd5-1310-4f6a-925f-82133c73e93b,16/04/2020,18/04/2020,299991,false,27,13,14,Taste Temptations,Mobile,65
2fe80fa7-47d2-4c17-8112-d2237c79384a,06/08/2020,08/08/2020,476357,false,51,0,51,Taste Temptations,Web,229
697cf225-d274-4aba-8e49-7ebe45450e38,10/03/2020,15/03/2020,67540,false,15,3,12,Gourmet Goodies,Web,300
58acf90c-22c2-4e5c-815c-7b9875c1446b,02/01/2020,03/01/2020,285609,false,30,26,4,Gourmet Goodies,Web,171
0931d3af-0024-4790-a71a-a133cc0bd668,14/04/2020,19/04/2020,44199,false,78,8,70,Yummy Treats,Web,132
96111344-36bd-4e5f-93ce-6857ea480988,18/06/2021,23/06/2021,180599,false,100,64,36,Crunchies,Web,172
812fbe7b-a8d4-4c0a-be6d-6816bc3f822b,28/11/2021,28/11/2021,437562,true,47,16,31,Munchies,Web,24
eb99b4a1-c835-4e69-81b3-b6286b5029fc,17/06/2020,27/06/2020,332025,true,28,6,22,Munchies,Mobile,50
128d7c05-3b7b-4120-9b2a-56db00088c47,12/11/2021,20/11/2021,44708,true,53,13,40,Crunchies,Web,275
d7bbe3a3-7c63-4352-ab12-ca06c7fa3cc8,03/05/2021,13/05/2021,657203,true,49,46,3,Savory Delights,Web,104
c4725507-6286-460b-a903-1070d825a1be,06/12/2020,08/12/2020,710152,false,60,0,60,Yummy Treats,Mobile,213
571081cd-bf2e-4737-954b-6da1240b38df,07/03/2021,13/03/2021,227110,false,23,21,2,Yummy Treats,Mobile,141
2409ef4f-0216-4bc0-bf97-ab8ffc53d8e7,23/08/2020,23/08/2020,617673,true,90,72,18,Gourmet Goodies,Mobile,187
905d2b0b-93f6-44f3-aa7e-14c9ceb9eb7c,17/07/2020,25/07/2020,820464,true,44,2,42,Yummy Treats,Web,252
bbc08184-5148-4f98-a786-457ba44ac51a,02/07/2021,11/07/2021,422156,true,1,1,0,Crunchies,Web,253
731e3ccc-b483-48ec-afd6-5b02c382ad7c,10/08/2020,16/08/2020,44291,false,11,3,8,Crunchies,Mobile,222
d5d400e5-f79d-4c1a-be7a-6393ca86219a,24/11/2021,02/12/2021,260790,true,69,58,11,Munchies,Web,292
aa5b3d79-3000-4ea2-8385-38a6539a8dbd,05/02/2021,13/02/2021,922939,true,30,26,4,Savory Delights,Web,13
0fa4011d-c297-49df-95e2-1a05476531ad,21/11/2021,27/11/2021,938428,false,93,59,34,Crunchies,Web,220
e83b182b-61ff-4874-a44c-9d560d91e416,05/11/2021,05/11/2021,41913,true,97,80,17,Crunchies,Mobile,181
0931d3af-0024-4790-a71a-a133cc0bd668,16/05/2020,20/05/2020,378814,false,66,53,13,Savory Delights,Mobile,194
1e37906c-974b-4bf8-a875-99d7431c714e,22/01/2020,01/02/2020,71616,true,2,2,0,Savory Delights,Web,179
34b30db5-e21d-425d-954c-691ec0599b9f,28/09/2020,28/09/2020,966168,false,69,44,25,Gourmet Goodies,Mobile,167
87b328ad-465b-43de-b7e4-13d7c79d5db6,06/09/2021,07/09/2021,21092,true,74,64,10,Savory Delights,Web,0
2af20a0c-d4c1-4efe-967a-cb6877ad27f1,05/08/2021,10/08/2021,573397,false,97,50,47,Taste Temptations,Mobile,44
8779be59-59ab-4ec0-a428-ff15d419662f,06/06/2020,15/06/2020,590418,true,3,0,3,Savory Delights,Mobile,121
bd391499-d0f0-46b2-af6d-926e71612ae1,12/11/2020,16/11/2020,401616,false,75,1,74,Munchies,Web,132
75ef63da-749a-414d-8340-0ed0fc4b6a33,21/05/2021,26/05/2021,909405,true,69,24,45,Gourmet Goodies,Web,133
299cb425-2c47-4482-b997-e417827c2c3e,13/11/2021,20/11/2021,543252,false,7,0,7,Crunchies,Web,244
00900a57-a158-433b-91e5-e548eada2616,08/06/2021,16/06/2021,775451,false,67,46,21,Scrumptious Cuisine,Mobile,286
483298fc-9c03-40dc-956a-faa9f0bfb680,20/11/2021,20/11/2021,260583,false,35,20,15,Scrumptious Cuisine,Web,250
546963d7-36b6-4698-a33c-121cee6b3141,15/09/2020,15/09/2020,916797,false,45,33,12,Crunchies,Mobile,138
2082666d-650d-4557-95d8-771280177b16,25/07/2020,04/08/2020,376909,false,64,6,58,Yummy Treats,Web,293
b218a871-3744-42e9-b5c3-014a5748011d,12/10/2020,13/10/2020,878449,false,69,61,8,Scrumptious Cuisine,Mobile,17
f3a84e91-b083-4058-bf66-f127b1520143,07/03/2021,11/03/2021,587889,true,17,1,16,Gourmet Goodies,Web,256
3d517f3a-eaa2-42c1-b768-445187366518,05/01/2020,08/01/2020,238661,true,31,27,4,Scrumptious Cuisine,Mobile,184
7c9fea94-60ad-4336-bc5c-52271eb10cae,14/09/2020,16/09/2020,953560,false,61,33,28,Yummy Treats,Mobile,291
16711baf-dabe-4512-8ff1-155c8268565d,03/04/2020,04/04/2020,268556,false,65,23,42,Scrumptious Cuisine,Web,18
d8c10541-cf72-4805-9c62-9b57d8f1dec6,14/03/2021,21/03/2021,25337,false,21,4,17,Crunchies,Web,281
bbc08184-5148-4f98-a786-457ba44ac51a,25/08/2020,31/08/2020,680912,false,67,8,59,Savory Delights,Mobile,19
3d517f3a-eaa2-42c1-b768-445187366518,15/02/2020,24/02/2020,147703,false,51,38,13,Crunchies,Mobile,18
0931d3af-0024-4790-a71a-a133cc0bd668,03/02/2020,06/02/2020,732699,false,64,41,23,Savory Delights,Web,65
52fab68f-ecfc-4792-b022-28f028259165,22/03/2020,22/03/2020,588672,false,65,54,11,Crunchies,Mobile,111
71eaa997-cfd8-45c3-8394-059be6c09774,27/09/2021,02/10/2021,640829,false,53,29,24,Savory Delights,Mobile,158
7294f707-1e90-4e08-a781-0fee69bb91a8,07/01/2020,11/01/2020,879243,true,75,69,6,Savory Delights,Mobile,222
0898a9e0-1b2a-4721-9087-059b8d645278,10/01/2021,13/01/2021,509568,true,51,3,48,Scrumptious Cuisine,Web,67
2409ef4f-0216-4bc0-bf97-ab8ffc53d8e7,17/10/2020,23/10/2020,305903,false,5,2,3,Yummy Treats,Web,280
905d2b0b-93f6-44f3-aa7e-14c9ceb9eb7c,15/07/2021,17/07/2021,185862,true,86,24,62,Crunchies,Mobile,293
eea1ad1d-3f51-4673-9f5b-225fed5ebba4,07/10/2020,13/10/2020,869656,true,50,50,0,Savory Delights,Mobile,217
16711baf-dabe-4512-8ff1-155c8268565d,23/05/2020,02/06/2020,314789,true,47,10,37,Crunchies,Web,296
c0be2e1f-2b7f-4bc4-b152-cfa3e8e6fe45,06/11/2021,10/11/2021,222299,false,72,71,1,Crunchies,Mobile,158
ad7eb4bd-1f5e-4294-9712-bbbfb83b8fc5,29/11/2021,29/11/2021,89674,true,63,39,24,Gourmet Goodies,Mobile,125
eb99b4a1-c835-4e69-81b3-b6286b5029fc,09/03/2021,19/03/2021,386263,true,58,48,10,Yummy Treats,Mobile,24
9cb49578-5ae8-4960-a17e-602e9660b6ab,07/11/2021,17/11/2021,796059,false,8,2,6,Taste Temptations,Web,20
085da153-4a3d-448c-a94e-d8104f391144,10/06/2021,11/06/2021,587708,true,43,31,12,Savory Delights,Web,139
7294f707-1e90-4e08-a781-0fee69bb91a8,20/03/2020,26/03/2020,340184,true,10,2,8,Savory Delights,Mobile,294
2b39fe47-c27b-41bc-b02a-1c3f920fc998,05/04/2020,05/04/2020,179127,false,22,19,3,Taste Temptations,Web,98
8abdf428-e1dd-406e-9668-75ecb2a6a5d5,22/04/2021,30/04/2021,536350,false,49,28,21,Savory Delights,Mobile,169
d5d400e5-f79d-4c1a-be7a-6393ca86219a,02/09/2021,07/09/2021,643391,false,90,28,62,Munchies,Web,127
874dc103-7606-415f-9731-0960decfe2c7,10/07/2021,12/07/2021,64595,true,90,5,85,Savory Delights,Web,279
ba665351-fe5e-4dbf-9e28-8b47054f6996,09/07/2021,15/07/2021,958342,false,94,81,13,Crunchies,Web,12
ed11d94a-a2e1-4932-b31b-7745b40e7456,20/02/2020,20/02/2020,955158,true,97,45,52,Gourmet Goodies,Mobile,267
e24ce4b1-2e2b-48b2-8cbe-dbb6d5f5019c,20/06/2020,23/06/2020,120243,true,11,9,2,Scrumptious Cuisine,Web,239
122bb90d-2dca-4dbb-92a7-7a2e35fb4047,14/05/2020,24/05/2020,922066,false,98,48,50,Savory Delights,Web,64
e3f380cb-ee5c-47e9-9bbb-36b8a44e87b3,02/02/2020,11/02/2020,812153,true,96,14,82,Gourmet Goodies,Mobile,15
731e3ccc-b483-48ec-afd6-5b02c382ad7c,07/07/2020,10/07/2020,568517,false,66,65,1,Scrumptious Cuisine,Web,70
178291e2-fcb6-4f4c-848b-37e21ce2b3e9,19/04/2021,22/04/2021,828584,true,94,94,0,Munchies,Web,147
79a1f4cc-8370-42eb-aeac-6e4583da868c,20/06/2020,30/06/2020,510367,true,8,0,8,Taste Temptations,Web,241
d56057a5-b33f-4a74-9a6a-bd49a20cdf02,14/03/2021,19/03/2021,16101,true,18,10,8,Crunchies,Web,56
0c960b24-f23e-45bc-9081-da5f963712fd,25/08/2021,03/09/2021,129211,true,55,26,29,Crunchies,Mobile,125
e83b182b-61ff-4874-a44c-9d560d91e416,26/10/2020,04/11/2020,726520,true,20,9,11,Savory Delights,Mobile,195
99d30302-bd0d-44a3-b60f-da2d488c7983,08/08/2021,08/08/2021,721523,false,69,30,39,Savory Delights,Mobile,29
3216c237-aa61-4fb2-8e0f-8ecc9e2a9e54,24/04/2020,03/05/2020,659366,true,74,38,36,Gourmet Goodies,Mobile,224
f03230f8-59bc-428f-8bcc-e20ff77c91eb,20/11/2021,24/11/2021,842136,false,46,15,31,Savory Delights,Mobile,222
9da95fd5-1310-4f6a-925f-82133c73e93b,23/05/2020,30/05/2020,100813,false,100,44,56,Savory Delights,Mobile,290
4b6404fb-d7e6-47e0-82c3-2ea5e97442bd,26/02/2021,04/03/2021,418232,false,56,1,55,Yummy Treats,Web,295
7f70fd37-692b-43a8-8c84-98cc06292a40,03/04/2021,04/04/2021,684454,false,24,3,21,Taste Temptations,Mobile,67
73366a59-643f-4029-8af2-9b9b36834dab,28/06/2021,07/07/2021,223944,false,71,34,37,Yummy Treats,Mobile,246
a04cb19d-93ff-4313-bcd8-6508a38a98c2,18/10/2021,26/10/2021,274106,false,100,14,86,Savory Delights,Web,299
bc09d5f0-8ca6-4d78-aa45-d832ea2307f2,29/01/2021,02/02/2021,334608,false,3,2,1,Yummy Treats,Mobile,281
1e9ca334-f455-4b44-b798-cbf25d8f992d,04/11/2020,07/11/2020,910961,false,79,24,55,Gourmet Goodies,Mobile,70
7710fa43-d53f-4170-862b-f9e0216010b0,09/03/2021,14/03/2021,977193,true,49,39,10,Munchies,Web,239
a9d9d5ba-834b-4033-8efe-0e9dcd16f08e,08/08/2020,17/08/2020,263039,false,69,20,49,Yummy Treats,Web,13
73f1e742-ff28-4ba8-ab8d-797777046a60,14/11/2021,16/11/2021,145344,false,5,2,3,Savory Delights,Mobile,28
5e34692b-2955-456d-9a9d-be88ee7b2689,08/05/2020,16/05/2020,955961,true,52,32,20,Savory Delights,Web,208
109a480c-ed7e-4783-8938-cadae7167977,06/09/2020,07/09/2020,232593,false,57,9,48,Gourmet Goodies,Mobile,195
fab3e999-2b84-43b4-a147-4f2f1bf8d0cc,16/05/2021,18/05/2021,105856,false,31,27,4,Yummy Treats,Mobile,150
bd844fcd-47f2-416a-af97-4ade7d528c6e,22/07/2020,25/07/2020,213664,false,30,28,2,Savory Delights,Web,67
bbbc2450-b4dd-4e2c-b8dd-770d310692d3,04/10/2020,09/10/2020,458476,true,70,50,20,Savory Delights,Mobile,172
54ddccd6-6923-43c2-9358-4dee90c922d3,13/07/2020,20/07/2020,808147,false,100,35,65,Yummy Treats,Web,186
7cca0b09-5b92-4b7f-bd70-205f68cde690,25/11/2021,02/12/2021,31889,false,25,4,21,Crunchies,Mobile,124
7710fa43-d53f-4170-862b-f9e0216010b0,12/06/2020,21/06/2020,620725,false,97,75,22,Scrumptious Cuisine,Web,109
08065394-c353-4b80-91f7-d3fa75e62b56,22/08/2021,01/09/2021,889776,true,13,4,9,Savory Delights,Mobile,65
812fbe7b-a8d4-4c0a-be6d-6816bc3f822b,01/10/2021,03/10/2021,854468,false,70,58,12,Yummy Treats,Web,214
43594e55-2b7a-4e57-9d8f-57036f94c9ee,16/02/2020,26/02/2020,472879,false,41,37,4,Savory Delights,Web,98
7710fa43-d53f-4170-862b-f9e0216010b0,19/03/2021,25/03/2021,586858,true,10,10,0,Yummy Treats,Mobile,299
b5b99dc6-0250-4723-a2de-cf4da8f384a9,10/07/2021,17/07/2021,489213,false,85,13,72,Savory Delights,Web,281
5e7be24c-d49c-4a30-83ee-f79ad37e80b5,12/12/2020,15/12/2020,550080,true,95,37,58,Yummy Treats,Mobile,159
ad7eb4bd-1f5e-4294-9712-bbbfb83b8fc5,03/11/2021,07/11/2021,674099,true,27,16,11,Munchies,Mobile,0
d3e3321e-c835-4d43-b5a8-19793e1134fb,19/10/2020,25/10/2020,375910,true,14,1,13,Crunchies,Mobile,285
6a36d26e-d392-4462-a4ce-45e0ef895a2c,19/11/2021,25/11/2021,491433,true,87,64,23,Scrumptious Cuisine,Mobile,287
699fd955-172c-422d-a8e1-fb3db3504704,14/04/2020,14/04/2020,677720,true,29,1,28,Yummy Treats,Mobile,4
aa5b3d79-3000-4ea2-8385-38a6539a8dbd,06/09/2021,12/09/2021,511594,true,58,31,27,Gourmet Goodies,Web,46
f03230f8-59bc-428f-8bcc-e20ff77c91eb,05/03/2021,09/03/2021,242812,false,60,36,24,Scrumptious Cuisine,Web,114
e3f380cb-ee5c-47e9-9bbb-36b8a44e87b3,27/09/2021,30/09/2021,653610,true,47,27,20,Savory Delights,Mobile,228
109a480c-ed7e-4783-8938-cadae7167977,27/05/2020,31/05/2020,235813,false,58,34,24,Taste Temptations,Mobile,164
ed706591-5b5a-466e-95f6-8484d105779c,03/01/2021,12/01/2021,557141,false,54,5,49,Savory Delights,Web,163
58208688-d194-4b2c-9b0a-2a3f6c709cd5,20/10/2020,25/10/2020,286998,false,51,12,39,Scrumptious Cuisine,Web,99
9e05f6f1-ffb8-412b-af78-152be0984795,06/10/2020,11/10/2020,616548,true,57,52,5,Yummy Treats,Mobile,171
e83b182b-61ff-4874-a44c-9d560d91e416,30/10/2020,09/11/2020,943135,true,39,30,9,Yummy Treats,Web,235
2c3afe73-bf71-4a27-ac58-cef09ee7c13a,30/04/2020,01/05/2020,186502,false,20,1,19,Yummy Treats,Mobile,179
8015f566-3e54-4730-9b7e-d4268f16a937,12/12/2020,18/12/2020,642087,false,59,19,40,Crunchies,Web,284
7c9fea94-60ad-4336-bc5c-52271eb10cae,21/11/2021,21/11/2021,653127,true,58,25,33,Munchies,Web,48
e3f380cb-ee5c-47e9-9bbb-36b8a44e87b3,09/08/2021,11/08/2021,553417,true,1,1,0,Savory Delights,Web,164
fbff4149-bdf6-4bac-91e3-b40890cdd2f6,06/05/2021,10/05/2021,851939,true,43,24,19,Gourmet Goodies,Web,48
b2363b51-4abb-42f3-ab0b-4f55febdd5f6,06/01/2020,10/01/2020,918464,true,74,37,37,Yummy Treats,Mobile,235
faf6c800-1c1b-4cde-9b5b-eb4a6ba0126a,14/06/2021,17/06/2021,30151,false,52,43,9,Taste Temptations,Web,45
7cca0b09-5b92-4b7f-bd70-205f68cde690,18/09/2021,22/09/2021,413153,false,93,58,35,Munchies,Web,184
